vir_id	vir_len	sample_id	contig_id	start_bp	end_bp	contig_len	mag_id
TLL98_k99_49134	5649	TLL98	k99_49134	1	5649	5649	TLL98.bin.34.fa
TLL98_k99_63181	14256	TLL98	k99_63181	1	14256	14256	
TLL98_k99_46795	5835	TLL98	k99_46795	1	5835	5835	
TLL98_k99_3311	19347	TLL98	k99_3311	1	19347	19347	
TLL98_k99_30283	7335	TLL98	k99_30283	1	7335	7335	
TLL98_k99_212183	9770	TLL98	k99_212183	1	9770	9770	
TLL98_k99_2190	7330	TLL98	k99_2190	1	7330	7330	
TLL98_k99_50579	11093	TLL98	k99_50579	1	11093	11093	
TLL98_k99_41884	6308	TLL98	k99_41884	1	6308	6308	TLL98.bin.36.fa
TLL98_k99_171916	8238	TLL98	k99_171916	1	8238	8238	TLL98.bin.16.fa
TLL98_k99_16737	5424	TLL98	k99_16737	1	5424	5424	
TLL98_k99_60107	5134	TLL98	k99_60107	1	5134	5134	TLL98.bin.16.fa
TLL98_k99_70024	11434	TLL98	k99_70024	1	11434	11434	
TLL98_k99_116981	13115	TLL98	k99_116981	1	13115	13115	
TLL98_k99_7965	5473	TLL98	k99_7965	1	5473	5473	
TLL98_k99_215433	6367	TLL98	k99_215433	1	6367	6367	TLL98.bin.24.fa
TLL98_k99_125563	8072	TLL98	k99_125563	1	8072	8072	
TLL98_k99_125814	12586	TLL98	k99_125814	1	12586	12586	
TLL98_k99_120839	5403	TLL98	k99_120839	1	5403	5403	
TLL98_k99_88065	7339	TLL98	k99_88065	1	7339	7339	
TLL98_k99_15575	7393	TLL98	k99_15575	1	7393	7393	
TLL98_k99_20523	19227	TLL98	k99_20523	1	19227	19227	TLL98.bin.35.fa
TLL98_k99_153904_provirus_2_5471	5470	TLL98	k99_153904	2	5471	34548	TLL98.bin.36.fa
TLL98_k99_69222	6405	TLL98	k99_69222	1	6405	6405	TLL98.bin.16.fa
TLL98_k99_82153	5915	TLL98	k99_82153	1	5915	5915	
TLL98_k99_35971	7293	TLL98	k99_35971	1	7293	7293	TLL98.bin.24.fa
TLL98_k99_52287	6734	TLL98	k99_52287	1	6734	6734	
TLL98_k99_51089	5525	TLL98	k99_51089	1	5525	5525	
TLL98_k99_173934	5908	TLL98	k99_173934	1	5908	5908	
TLL98_k99_115882	6798	TLL98	k99_115882	1	6798	6798	
TLL98_k99_103006	8126	TLL98	k99_103006	1	8126	8126	
TLL98_k99_67369	12944	TLL98	k99_67369	1	12944	12944	
TLL98_k99_104275	10950	TLL98	k99_104275	1	10950	10950	
TLL98_k99_14157	5971	TLL98	k99_14157	1	5971	5971	
TLL98_k99_129452	5355	TLL98	k99_129452	1	5355	5355	
TLL98_k99_11550	14729	TLL98	k99_11550	1	14729	14729	
TLL98_k99_207385	18748	TLL98	k99_207385	1	18748	18748	TLL98.bin.24.fa
TLL98_k99_147120	6114	TLL98	k99_147120	1	6114	6114	
TLL98_k99_5508	6412	TLL98	k99_5508	1	6412	6412	
TLL98_k99_15124	12790	TLL98	k99_15124	1	12790	12790	
TLL98_k99_174204	5748	TLL98	k99_174204	1	5748	5748	TLL98.bin.16.fa
TLL98_k99_66963	10361	TLL98	k99_66963	1	10361	10361	
TLL98_k99_12964	8367	TLL98	k99_12964	1	8367	8367	
TLL98_k99_44488	5181	TLL98	k99_44488	1	5181	5181	TLL98.bin.16.fa
TLL98_k99_45738	6279	TLL98	k99_45738	1	6279	6279	
TLL98_k99_53966	6531	TLL98	k99_53966	1	6531	6531	
TLL98_k99_132874	10003	TLL98	k99_132874	1	10003	10003	TLL98.bin.17.fa
TLL98_k99_68996	6692	TLL98	k99_68996	1	6692	6692	
TLL98_k99_1495_provirus_14542_25375	10834	TLL98	k99_1495	14542	25375	25376	TLL98.bin.36.fa
TLL98_k99_25169_provirus_3_11625	11623	TLL98	k99_25169	3	11625	24419	TLL98.bin.36.fa
TLL98_k99_211592	7409	TLL98	k99_211592	1	7409	7409	
TLL98_k99_218804	7512	TLL98	k99_218804	1	7512	7512	
TLL98_k99_105276	9015	TLL98	k99_105276	1	9015	9015	TLL98.bin.24.fa
TLL98_k99_136842	9800	TLL98	k99_136842	1	9800	9800	
TLL98_k99_145639	7127	TLL98	k99_145639	1	7127	7127	TLL98.bin.24.fa
TLL98_k99_186859	14613	TLL98	k99_186859	1	14613	14613	
TLL98_k99_122771	8866	TLL98	k99_122771	1	8866	8866	TLL98.bin.35.fa
TLL98_k99_15765	7346	TLL98	k99_15765	1	7346	7346	
TLL98_k99_28786	19262	TLL98	k99_28786	1	19262	19262	
TLL98_k99_136854	6607	TLL98	k99_136854	1	6607	6607	
TLL99_k99_54608	13820	TLL99	k99_54608	1	13820	13820	
TLL99_k99_11820	12462	TLL99	k99_11820	1	12462	12462	TLL99.bin.34.fa
TLL99_k99_163767	5203	TLL99	k99_163767	1	5203	5203	
TLL99_k99_133925	11152	TLL99	k99_133925	1	11152	11152	
TLL99_k99_154541	8322	TLL99	k99_154541	1	8322	8322	
TLL99_k99_130898	5179	TLL99	k99_130898	1	5179	5179	
TLL99_k99_47586	13301	TLL99	k99_47586	1	13301	13301	
TLL99_k99_211376	17722	TLL99	k99_211376	1	17722	17722	
TLL99_k99_134395	12266	TLL99	k99_134395	1	12266	12266	TLL99.bin.7.fa
TLL99_k99_147561	5361	TLL99	k99_147561	1	5361	5361	
TLL99_k99_29455	13352	TLL99	k99_29455	1	13352	13352	
TLL99_k99_11743	25711	TLL99	k99_11743	1	25711	25711	TLL99.bin.3.fa
TLL99_k99_79139_provirus_202_7232	7031	TLL99	k99_79139	202	7232	11860	
TLL99_k99_30232	18361	TLL99	k99_30232	1	18361	18361	
TLL99_k99_35631	19187	TLL99	k99_35631	1	19187	19187	TLL99.bin.8.fa
TLL99_k99_4418	6518	TLL99	k99_4418	1	6518	6518	
TLL99_k99_33866	17104	TLL99	k99_33866	1	17104	17104	
TLL99_k99_36575_provirus_62_43585	43524	TLL99	k99_36575	62	43585	56562	
TLL99_k99_181614_provirus_5430_15884	10455	TLL99	k99_181614	5430	15884	15886	TLL99.bin.3.fa
TLL99_k99_237142	5710	TLL99	k99_237142	1	5710	5710	
TLL99_k99_46175	5519	TLL99	k99_46175	1	5519	5519	
TLL99_k99_274499	7181	TLL99	k99_274499	1	7181	7181	
TLL99_k99_95080	14720	TLL99	k99_95080	1	14720	14720	
TLL99_k99_95349	27651	TLL99	k99_95349	1	27651	27651	TLL99.bin.3.fa
TLL99_k99_15149	8040	TLL99	k99_15149	1	8040	8040	
TLL99_k99_272105	13563	TLL99	k99_272105	1	13563	13563	
TLL99_k99_115407	14013	TLL99	k99_115407	1	14013	14013	
TLL99_k99_74987_provirus_1_8127	8127	TLL99	k99_74987	1	8127	13359	TLL99.bin.26.fa
TLL99_k99_164684	26646	TLL99	k99_164684	1	26646	26646	
TLL99_k99_132876	21160	TLL99	k99_132876	1	21160	21160	
TLL99_k99_86370	6939	TLL99	k99_86370	1	6939	6939	
TLL99_k99_191736	6204	TLL99	k99_191736	1	6204	6204	
TLL99_k99_24685	6648	TLL99	k99_24685	1	6648	6648	
TLL99_k99_77612	6632	TLL99	k99_77612	1	6632	6632	
TLL99_k99_301023	16431	TLL99	k99_301023	1	16431	16431	TLL99.bin.44.fa
TLL99_k99_141292	9733	TLL99	k99_141292	1	9733	9733	
TLL99_k99_157227	6894	TLL99	k99_157227	1	6894	6894	
TLL99_k99_64898	30483	TLL99	k99_64898	1	30483	30483	TLL99.bin.9.fa
TLL99_k99_48387	27791	TLL99	k99_48387	1	27791	27791	
TLL99_k99_180249	7176	TLL99	k99_180249	1	7176	7176	TLL99.bin.26.fa
TLL99_k99_198696	14342	TLL99	k99_198696	1	14342	14342	TLL99.bin.3.fa
TLL99_k99_85944	5154	TLL99	k99_85944	1	5154	5154	
TLL99_k99_135134	7862	TLL99	k99_135134	1	7862	7862	
TLL99_k99_133754	10855	TLL99	k99_133754	1	10855	10855	
TLL99_k99_122203	6620	TLL99	k99_122203	1	6620	6620	TLL99.bin.7.fa
TLL99_k99_29720_provirus_3_8160	8158	TLL99	k99_29720	3	8160	15081	TLL99.bin.61.fa
TLL99_k99_103978	5656	TLL99	k99_103978	1	5656	5656	
TLL99_k99_180699	16999	TLL99	k99_180699	1	16999	16999	
TLL99_k99_4434	17486	TLL99	k99_4434	1	17486	17486	
TLL99_k99_111945	35921	TLL99	k99_111945	1	35921	35921	
TLL99_k99_59256	6652	TLL99	k99_59256	1	6652	6652	TLL99.bin.65.fa
TLL99_k99_167358	5742	TLL99	k99_167358	1	5742	5742	
TLL99_k99_112356	8882	TLL99	k99_112356	1	8882	8882	
TLL99_k99_1422	9296	TLL99	k99_1422	1	9296	9296	
TLL99_k99_42361	6021	TLL99	k99_42361	1	6021	6021	
TLL99_k99_50817	21749	TLL99	k99_50817	1	21749	21749	TLL99.bin.2.fa
TLL99_k99_270856	17277	TLL99	k99_270856	1	17277	17277	
TLL99_k99_8442	8425	TLL99	k99_8442	1	8425	8425	TLL99.bin.26.fa
TLL99_k99_75241	8270	TLL99	k99_75241	1	8270	8270	TLL99.bin.26.fa
TLL99_k99_122803	16126	TLL99	k99_122803	1	16126	16126	
TLL99_k99_34756_provirus_1_30524	30524	TLL99	k99_34756	1	30524	73155	TLL99.bin.34.fa
TLL99_k99_31426	14878	TLL99	k99_31426	1	14878	14878	
TLL99_k99_167723_provirus_127624_144596	16973	TLL99	k99_167723	127624	144596	144715	TLL99.bin.37.fa
TLL99_k99_4508_provirus_22193_92662	70470	TLL99	k99_4508	22193	92662	142200	
TLL99_k99_45371	5584	TLL99	k99_45371	1	5584	5584	
TLL99_k99_180003	6319	TLL99	k99_180003	1	6319	6319	
TLL99_k99_49923	5919	TLL99	k99_49923	1	5919	5919	
TLL99_k99_77070	30681	TLL99	k99_77070	1	30681	30681	
TLL99_k99_1121	16663	TLL99	k99_1121	1	16663	16663	TLL99.bin.8.fa
TLL99_k99_127439	5925	TLL99	k99_127439	1	5925	5925	TLL99.bin.7.fa
TLL99_k99_87150	8959	TLL99	k99_87150	1	8959	8959	
TLL99_k99_90716	64978	TLL99	k99_90716	1	64978	64978	
TLL99_k99_95015	6757	TLL99	k99_95015	1	6757	6757	
TLL99_k99_87288	7090	TLL99	k99_87288	1	7090	7090	
TLL99_k99_99804_provirus_2_12121	12120	TLL99	k99_99804	2	12121	22256	TLL99.bin.34.fa
TLL99_k99_75410	5433	TLL99	k99_75410	1	5433	5433	
TLL99_k99_264772	5459	TLL99	k99_264772	1	5459	5459	
TLL99_k99_28053	8748	TLL99	k99_28053	1	8748	8748	
TLL99_k99_1604	9279	TLL99	k99_1604	1	9279	9279	
TLL99_k99_19029	8180	TLL99	k99_19029	1	8180	8180	TLL99.bin.34.fa
TLL99_k99_119847_provirus_1_38675	38675	TLL99	k99_119847	1	38675	51196	
TLL99_k99_128972	9598	TLL99	k99_128972	1	9598	9598	TLL99.bin.26.fa
TLL99_k99_24839	7271	TLL99	k99_24839	1	7271	7271	TLL99.bin.66.fa
TLL99_k99_109813_provirus_3_7639	7637	TLL99	k99_109813	3	7639	21403	TLL99.bin.8.fa
TLL99_k99_196083	9100	TLL99	k99_196083	1	9100	9100	
TLL99_k99_105557	6743	TLL99	k99_105557	1	6743	6743	TLL99.bin.7.fa
TLL99_k99_292441	6114	TLL99	k99_292441	1	6114	6114	
TLL99_k99_68277_provirus_3_11867	11865	TLL99	k99_68277	3	11867	14798	
TLL99_k99_2211	13909	TLL99	k99_2211	1	13909	13909	TLL99.bin.6.fa
TLL99_k99_147832	6049	TLL99	k99_147832	1	6049	6049	TLL99.bin.7.fa
TLL99_k99_87072	9670	TLL99	k99_87072	1	9670	9670	
TLL99_k99_250028	12442	TLL99	k99_250028	1	12442	12442	TLL99.bin.57.fa
TLL99_k99_282719	5934	TLL99	k99_282719	1	5934	5934	
TLL99_k99_252363_provirus_3_5813	5811	TLL99	k99_252363	3	5813	22374	
TLL99_k99_189151	10176	TLL99	k99_189151	1	10176	10176	
TLL99_k99_198327	12134	TLL99	k99_198327	1	12134	12134	
TLL99_k99_9842	22281	TLL99	k99_9842	1	22281	22281	
TLL99_k99_103410	5190	TLL99	k99_103410	1	5190	5190	
TLL99_k99_253906	12148	TLL99	k99_253906	1	12148	12148	
TLL99_k99_75027_provirus_3_45846	45844	TLL99	k99_75027	3	45846	71564	
TLL99_k99_29285	5177	TLL99	k99_29285	1	5177	5177	
TLL99_k99_11095	27149	TLL99	k99_11095	1	27149	27149	
TLL99_k99_103592	24096	TLL99	k99_103592	1	24096	24096	
TLL99_k99_40543	7298	TLL99	k99_40543	1	7298	7298	
TLL99_k99_167275	5309	TLL99	k99_167275	1	5309	5309	
TLL99_k99_19117	27977	TLL99	k99_19117	1	27977	27977	TLL99.bin.6.fa
TLL99_k99_32999	8269	TLL99	k99_32999	1	8269	8269	
TLL99_k99_27288	9109	TLL99	k99_27288	1	9109	9109	
TLL99_k99_238863	6891	TLL99	k99_238863	1	6891	6891	
TLL99_k99_87870_provirus_5091_49091	44001	TLL99	k99_87870	5091	49091	66495	TLL99.bin.37.fa
TLL99_k99_134897	32323	TLL99	k99_134897	1	32323	32323	
TLL99_k99_52055_provirus_1_13825	13825	TLL99	k99_52055	1	13825	57723	TLL99.bin.2.fa
TLL99_k99_60100	30153	TLL99	k99_60100	1	30153	30153	
TLL99_k99_73107	8762	TLL99	k99_73107	1	8762	8762	
TLL99_k99_90377	10895	TLL99	k99_90377	1	10895	10895	
TLL99_k99_231483	7002	TLL99	k99_231483	1	7002	7002	
TLL99_k99_53487	10231	TLL99	k99_53487	1	10231	10231	
TLL99_k99_199702	8746	TLL99	k99_199702	1	8746	8746	TLL99.bin.6.fa
TLL99_k99_38542	16540	TLL99	k99_38542	1	16540	16540	
TLL99_k99_107154	30098	TLL99	k99_107154	1	30098	30098	
TLL99_k99_68110	14318	TLL99	k99_68110	1	14318	14318	
TLL99_k99_37593	89154	TLL99	k99_37593	1	89154	89154	
TLL99_k99_140356	30033	TLL99	k99_140356	1	30033	30033	
TLL99_k99_255846	5251	TLL99	k99_255846	1	5251	5251	
TLL99_k99_75939	7887	TLL99	k99_75939	1	7887	7887	TLL99.bin.34.fa
TLL99_k99_18612	12150	TLL99	k99_18612	1	12150	12150	TLL99.bin.26.fa
TLL99_k99_22595	5046	TLL99	k99_22595	1	5046	5046	
TLL99_k99_99942	14524	TLL99	k99_99942	1	14524	14524	
TLL99_k99_211377	17957	TLL99	k99_211377	1	17957	17957	
TLL99_k99_103083	13889	TLL99	k99_103083	1	13889	13889	
TLL99_k99_309143	13531	TLL99	k99_309143	1	13531	13531	TLL99.bin.9.fa
TLL99_k99_87012	6178	TLL99	k99_87012	1	6178	6178	
TLL99_k99_113467	5417	TLL99	k99_113467	1	5417	5417	TLL99.bin.7.fa
TLL99_k99_27511	17324	TLL99	k99_27511	1	17324	17324	
TLL99_k99_150913	8536	TLL99	k99_150913	1	8536	8536	
TLL99_k99_16525	5490	TLL99	k99_16525	1	5490	5490	
TLL99_k99_143540	7351	TLL99	k99_143540	1	7351	7351	TLL99.bin.55.fa
TLL99_k99_202849	6688	TLL99	k99_202849	1	6688	6688	
TLL99_k99_275821	5574	TLL99	k99_275821	1	5574	5574	
TLL99_k99_4283	5715	TLL99	k99_4283	1	5715	5715	
TLL99_k99_92361	5559	TLL99	k99_92361	1	5559	5559	TLL99.bin.7.fa
TLL99_k99_22377_provirus_25972_37912	11941	TLL99	k99_22377	25972	37912	46935	
TLL99_k99_107237	20942	TLL99	k99_107237	1	20942	20942	TLL99.bin.44.fa
TLL99_k99_35561	8108	TLL99	k99_35561	1	8108	8108	
TLL99_k99_204809	40206	TLL99	k99_204809	1	40206	40206	
TLL99_k99_119847_provirus_43443_51196	7754	TLL99	k99_119847	43443	51196	51196	
TLL99_k99_287158	7778	TLL99	k99_287158	1	7778	7778	
TLL99_k99_258031	5309	TLL99	k99_258031	1	5309	5309	
TLL99_k99_111460	20073	TLL99	k99_111460	1	20073	20073	
TLL99_k99_154742	6396	TLL99	k99_154742	1	6396	6396	
TLL99_k99_198511	6745	TLL99	k99_198511	1	6745	6745	
TLL99_k99_76755	12367	TLL99	k99_76755	1	12367	12367	TLL99.bin.41.fa
TLL99_k99_109309	6729	TLL99	k99_109309	1	6729	6729	
TLL99_k99_181844	6196	TLL99	k99_181844	1	6196	6196	
TLL99_k99_288441	23651	TLL99	k99_288441	1	23651	23651	TLL99.bin.6.fa
TLL99_k99_248445	5429	TLL99	k99_248445	1	5429	5429	TLL99.bin.7.fa
TLL99_k99_172123	6135	TLL99	k99_172123	1	6135	6135	
TLL99_k99_75280	10145	TLL99	k99_75280	1	10145	10145	
TLL99_k99_146388	11800	TLL99	k99_146388	1	11800	11800	TLL99.bin.41.fa
TLL99_k99_105499	8094	TLL99	k99_105499	1	8094	8094	
TLL99_k99_74732	6138	TLL99	k99_74732	1	6138	6138	
TLL99_k99_51232_provirus_2_12310	12309	TLL99	k99_51232	2	12310	26549	TLL99.bin.26.fa
TLL99_k99_45901	8911	TLL99	k99_45901	1	8911	8911	
TLL99_k99_235842	5361	TLL99	k99_235842	1	5361	5361	
TLL99_k99_253231	7907	TLL99	k99_253231	1	7907	7907	
TLL99_k99_8358	6537	TLL99	k99_8358	1	6537	6537	
TLL99_k99_39667	10811	TLL99	k99_39667	1	10811	10811	
TLL99_k99_86673_provirus_14940_25001	10062	TLL99	k99_86673	14940	25001	25050	TLL99.bin.13.fa
TLL99_k99_129366_provirus_240_8770	8531	TLL99	k99_129366	240	8770	14639	TLL99.bin.11.fa
TLL99_k99_278023	6074	TLL99	k99_278023	1	6074	6074	
TLL99_k99_170742	5086	TLL99	k99_170742	1	5086	5086	
TLL99_k99_92978	7860	TLL99	k99_92978	1	7860	7860	
TLL99_k99_282179	6575	TLL99	k99_282179	1	6575	6575	
TLL99_k99_106708	12981	TLL99	k99_106708	1	12981	12981	
TLL99_k99_217240	17403	TLL99	k99_217240	1	17403	17403	
TLL99_k99_51155	8496	TLL99	k99_51155	1	8496	8496	
TLL99_k99_17204	12212	TLL99	k99_17204	1	12212	12212	
TLL99_k99_72360	17142	TLL99	k99_72360	1	17142	17142	
TLL99_k99_82385	7616	TLL99	k99_82385	1	7616	7616	TLL99.bin.7.fa
TLL99_k99_165076	6629	TLL99	k99_165076	1	6629	6629	
TLL99_k99_88672	5497	TLL99	k99_88672	1	5497	5497	
TLL99_k99_96658	12513	TLL99	k99_96658	1	12513	12513	
TLL99_k99_8237_provirus_8125_35947	27823	TLL99	k99_8237	8125	35947	36115	TLL99.bin.41.fa
TLL99_k99_16488_provirus_24236_38063	13828	TLL99	k99_16488	24236	38063	38120	
TLL99_k99_28594_provirus_12035_39992	27958	TLL99	k99_28594	12035	39992	39994	
TLL99_k99_10265	9289	TLL99	k99_10265	1	9289	9289	
TLL99_k99_61475	18429	TLL99	k99_61475	1	18429	18429	
TLL99_k99_115602	5222	TLL99	k99_115602	1	5222	5222	
TLL99_k99_14262	7723	TLL99	k99_14262	1	7723	7723	
TLL99_k99_3362	23495	TLL99	k99_3362	1	23495	23495	
TLL99_k99_4925	6157	TLL99	k99_4925	1	6157	6157	
TLL99_k99_52383	6330	TLL99	k99_52383	1	6330	6330	
TLL99_k99_50695	6539	TLL99	k99_50695	1	6539	6539	TLL99.bin.7.fa
TLL99_k99_130502	5391	TLL99	k99_130502	1	5391	5391	
TLL99_k99_62226	5628	TLL99	k99_62226	1	5628	5628	
TLL99_k99_226761	27438	TLL99	k99_226761	1	27438	27438	TLL99.bin.30.fa
TLL99_k99_205510	5465	TLL99	k99_205510	1	5465	5465	
TLL99_k99_193620	6292	TLL99	k99_193620	1	6292	6292	
TLL99_k99_209616	10026	TLL99	k99_209616	1	10026	10026	
TLL99_k99_19315	9951	TLL99	k99_19315	1	9951	9951	TLL99.bin.44.fa
TLL99_k99_11209	8794	TLL99	k99_11209	1	8794	8794	
TLL99_k99_264500	9771	TLL99	k99_264500	1	9771	9771	
TLL99_k99_212096	5402	TLL99	k99_212096	1	5402	5402	
TLL99_k99_203606_provirus_584_36061	35478	TLL99	k99_203606	584	36061	90841	TLL99.bin.37.fa
TLL99_k99_240639	7049	TLL99	k99_240639	1	7049	7049	
TLL99_k99_11931	8667	TLL99	k99_11931	1	8667	8667	
TLL99_k99_51860	5849	TLL99	k99_51860	1	5849	5849	
TLL99_k99_25559	5852	TLL99	k99_25559	1	5852	5852	
TLL99_k99_1940	5732	TLL99	k99_1940	1	5732	5732	
TLL99_k99_62057	6499	TLL99	k99_62057	1	6499	6499	
TLL99_k99_65041	26090	TLL99	k99_65041	1	26090	26090	
TLL99_k99_102348_provirus_6851_28668	21818	TLL99	k99_102348	6851	28668	29057	
TLL99_k99_104841	20247	TLL99	k99_104841	1	20247	20247	
TLL99_k99_1704	9905	TLL99	k99_1704	1	9905	9905	
TLL99_k99_93036	5478	TLL99	k99_93036	1	5478	5478	TLL99.bin.47.fa
TLL99_k99_193464	5031	TLL99	k99_193464	1	5031	5031	
TLL99_k99_64531	12955	TLL99	k99_64531	1	12955	12955	TLL99.bin.20.fa
TLL99_k99_9332	8292	TLL99	k99_9332	1	8292	8292	
TLL99_k99_1860	12615	TLL99	k99_1860	1	12615	12615	
TLL99_k99_87283	17685	TLL99	k99_87283	1	17685	17685	
TLL99_k99_139444	7690	TLL99	k99_139444	1	7690	7690	TLL99.bin.2.fa
TLL99_k99_178905	27658	TLL99	k99_178905	1	27658	27658	
TLL99_k99_57469	6778	TLL99	k99_57469	1	6778	6778	TLL99.bin.38.fa
TLL99_k99_17135	7229	TLL99	k99_17135	1	7229	7229	
TLL99_k99_224024	69824	TLL99	k99_224024	1	69824	69824	
TLL99_k99_70378	7216	TLL99	k99_70378	1	7216	7216	TLL99.bin.22.fa
TLL99_k99_24427	82508	TLL99	k99_24427	1	82508	82508	
TLL99_k99_130565	5161	TLL99	k99_130565	1	5161	5161	
TLL99_k99_62889	12394	TLL99	k99_62889	1	12394	12394	
TLL99_k99_35475	6162	TLL99	k99_35475	1	6162	6162	
TLL99_k99_269078	6920	TLL99	k99_269078	1	6920	6920	
TLL99_k99_154782	10469	TLL99	k99_154782	1	10469	10469	TLL99.bin.66.fa
TLL100_k99_90620	6430	TLL100	k99_90620	1	6430	6430	
TLL100_k99_310222	6280	TLL100	k99_310222	1	6280	6280	
TLL100_k99_252840	6136	TLL100	k99_252840	1	6136	6136	
TLL100_k99_195287	8150	TLL100	k99_195287	1	8150	8150	
TLL100_k99_158053	14169	TLL100	k99_158053	1	14169	14169	
TLL100_k99_49972	6939	TLL100	k99_49972	1	6939	6939	
TLL100_k99_182717	11182	TLL100	k99_182717	1	11182	11182	TLL100.bin.10.fa
TLL100_k99_274328	6990	TLL100	k99_274328	1	6990	6990	
TLL100_k99_127261	6574	TLL100	k99_127261	1	6574	6574	
TLL100_k99_2125	7586	TLL100	k99_2125	1	7586	7586	
TLL100_k99_214050	5235	TLL100	k99_214050	1	5235	5235	
TLL100_k99_249623	5552	TLL100	k99_249623	1	5552	5552	
TLL100_k99_11748	5367	TLL100	k99_11748	1	5367	5367	
TLL100_k99_126924	5693	TLL100	k99_126924	1	5693	5693	
TLL100_k99_208770	5340	TLL100	k99_208770	1	5340	5340	
TLL100_k99_37908	11802	TLL100	k99_37908	1	11802	11802	
TLL100_k99_179205	11514	TLL100	k99_179205	1	11514	11514	
TLL100_k99_28002	11270	TLL100	k99_28002	1	11270	11270	
TLL100_k99_121517	6101	TLL100	k99_121517	1	6101	6101	TLL100.bin.42.fa
TLL100_k99_56905	6337	TLL100	k99_56905	1	6337	6337	
TLL100_k99_31939	7327	TLL100	k99_31939	1	7327	7327	
TLL100_k99_394322	5886	TLL100	k99_394322	1	5886	5886	TLL100.bin.15.fa
TLL100_k99_308752	12469	TLL100	k99_308752	1	12469	12469	
TLL100_k99_65110	14280	TLL100	k99_65110	1	14280	14280	TLL100.bin.7.fa
TLL100_k99_339692	16110	TLL100	k99_339692	1	16110	16110	
TLL100_k99_224707	13311	TLL100	k99_224707	1	13311	13311	
TLL100_k99_34241	7051	TLL100	k99_34241	1	7051	7051	TLL100.bin.3.fa
TLL100_k99_43068	7436	TLL100	k99_43068	1	7436	7436	TLL100.bin.10.fa
TLL100_k99_56446	6218	TLL100	k99_56446	1	6218	6218	
TLL100_k99_98924	7611	TLL100	k99_98924	1	7611	7611	TLL100.bin.32.fa
TLL100_k99_110673	14369	TLL100	k99_110673	1	14369	14369	TLL100.bin.15.fa
TLL100_k99_76240	5121	TLL100	k99_76240	1	5121	5121	
TLL100_k99_45919	20205	TLL100	k99_45919	1	20205	20205	TLL100.bin.56.fa
TLL100_k99_133261	8213	TLL100	k99_133261	1	8213	8213	
TLL100_k99_183198	8598	TLL100	k99_183198	1	8598	8598	
TLL100_k99_188106	11233	TLL100	k99_188106	1	11233	11233	
TLL100_k99_45312	9524	TLL100	k99_45312	1	9524	9524	
TLL100_k99_201063	19392	TLL100	k99_201063	1	19392	19392	
TLL100_k99_31014	6360	TLL100	k99_31014	1	6360	6360	
TLL100_k99_27447	7013	TLL100	k99_27447	1	7013	7013	
TLL100_k99_242078	5254	TLL100	k99_242078	1	5254	5254	
TLL100_k99_23204	8366	TLL100	k99_23204	1	8366	8366	
TLL100_k99_41276	7734	TLL100	k99_41276	1	7734	7734	
TLL100_k99_252549	14253	TLL100	k99_252549	1	14253	14253	
TLL100_k99_262667	6683	TLL100	k99_262667	1	6683	6683	
TLL100_k99_108839	5635	TLL100	k99_108839	1	5635	5635	
TLL100_k99_186728	6325	TLL100	k99_186728	1	6325	6325	TLL100.bin.6.fa
TLL100_k99_126217	7053	TLL100	k99_126217	1	7053	7053	
TLL100_k99_63627	30005	TLL100	k99_63627	1	30005	30005	
TLL100_k99_178753	10354	TLL100	k99_178753	1	10354	10354	
TLL100_k99_380494	6186	TLL100	k99_380494	1	6186	6186	TLL100.bin.33.fa
TLL100_k99_323077_provirus_6539_16674	10136	TLL100	k99_323077	6539	16674	16675	
TLL100_k99_122773	32774	TLL100	k99_122773	1	32774	32774	
TLL100_k99_217539_provirus_7253_13270	6018	TLL100	k99_217539	7253	13270	13342	TLL100.bin.6.fa
TLL100_k99_134192	5544	TLL100	k99_134192	1	5544	5544	TLL100.bin.47.fa
TLL100_k99_26368	26023	TLL100	k99_26368	1	26023	26023	
TLL100_k99_179473	5064	TLL100	k99_179473	1	5064	5064	
TLL100_k99_281415	5258	TLL100	k99_281415	1	5258	5258	
TLL100_k99_308654	7122	TLL100	k99_308654	1	7122	7122	
TLL100_k99_219021	15350	TLL100	k99_219021	1	15350	15350	
TLL100_k99_20638	10839	TLL100	k99_20638	1	10839	10839	TLL100.bin.3.fa
TLL100_k99_88276	6386	TLL100	k99_88276	1	6386	6386	
TLL100_k99_4836	35714	TLL100	k99_4836	1	35714	35714	
TLL100_k99_72617	22635	TLL100	k99_72617	1	22635	22635	
TLL100_k99_341295	5516	TLL100	k99_341295	1	5516	5516	
TLL100_k99_272432	11051	TLL100	k99_272432	1	11051	11051	
TLL100_k99_125556	6144	TLL100	k99_125556	1	6144	6144	
TLL100_k99_255104	8108	TLL100	k99_255104	1	8108	8108	
TLL100_k99_157799	6372	TLL100	k99_157799	1	6372	6372	
TLL100_k99_90682	9512	TLL100	k99_90682	1	9512	9512	TLL100.bin.32.fa
TLL100_k99_81146	8114	TLL100	k99_81146	1	8114	8114	
TLL100_k99_218610	14475	TLL100	k99_218610	1	14475	14475	
TLL100_k99_13944	15329	TLL100	k99_13944	1	15329	15329	
TLL100_k99_13881	12645	TLL100	k99_13881	1	12645	12645	
TLL100_k99_152417	9502	TLL100	k99_152417	1	9502	9502	TLL100.bin.47.fa
TLL100_k99_52902	7928	TLL100	k99_52902	1	7928	7928	
