seq_id_hyb	seq_len_hyb	votu95_id	sample_id_hyb	seq_id_sr	seq_len_sr	sample_id_sr	#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
TLL95_113981__full_1	71890	hyb_TLL95_113981__full_1	95	TLL95_k99_118369	9529	95	TLL95_113981__full_1	1	71890	35241	67934	94.4971	63.1317	39.8	43.3
TLL95_115359__full	87463	hyb_TLL95_115359__full	95	TLL95_k99_44010	25876	95	TLL95_115359__full	1	87463	12721	87207	99.7073	19.164	39.6	57.7
TLL95_115774__full_1	33965	hyb_TLL95_115774__full_1	95	TLL95_k99_76340	11171	95	TLL95_115774__full_1	1	33965	7454	33965	100.0	27.8987	39.8	60.0
TLL95_117057__full_1	28342	hyb_TLL95_117057__full_1	95	TLL95_k99_150950	7427	95	TLL95_117057__full_1	1	28342	1426	22561	79.6027	6.52181	39.6	60.0
TLL95_276__full_1	30328	hyb_TLL95_276__full_1	95	TLL95_163628__full_1	14868	95	TLL95_276__full_1	1	30328	39875	30252	99.7494	165.26	39.7	60.0
TLL95_398__full_1	18565	hyb_TLL95_398__full_1	95	TLL95_90296__full	8071	95	TLL95_398__full_1	1	18565	5008	18565	100.0	34.9554	39.8	60.0
TLL95_712__full	19911	hyb_TLL95_712__full	95	TLL95_38630__full	5190	95	TLL95_712__full	1	19911	1144	18785	94.3448	7.48461	39.6	60.0
TLL95_888__full	12630	hyb_TLL95_888__full	95	TLL95_k99_145615	5398	95	TLL95_888__full	1	12630	1559	12490	98.8915	16.0119	39.8	60.0
TLL95_91__full	42574	hyb_TLL95_91__full	95	TLL95_k99_84448	15634	95	TLL95_91__full	1	42574	38791	42574	100.0	121.355	39.7	60.0
TLL95_opera_contig_114235	34879	hyb_TLL95_opera_contig_114235	95	TLL95_k99_54297	5950	95	TLL95_opera_contig_114235	1	34879	1886	30352	87.0208	7.19441	39.7	60.0
TLL95_opera_contig_114286	11005	hyb_TLL95_opera_contig_114286	95	TLL95_k99_87264	5223	95	TLL95_opera_contig_114286	1	11005	816	10902	99.0641	9.92658	39.4	60.0
TLL95_opera_contig_114902_provirus_294171_342771	48601	hyb_TLL95_opera_contig_114902_provirus_294171_342771	95	TLL95_k99_18344	16694	95	TLL95_opera_contig_114902_provirus_294171_342771	1	48601	7101	46062	94.7758	18.9209	39.7	60.0
TLL95_opera_contig_115128_provirus_248281_384893	136613	hyb_TLL95_opera_contig_115128_provirus_248281_384893	95	TLL95_k99_92303	52702	95	TLL95_opera_contig_115128_provirus_248281_384893	1	136613	71748	136594	99.9861	68.4868	39.6	60.0
TLL95_opera_contig_116350_provirus_539376_587186	47811	hyb_TLL95_opera_contig_116350_provirus_539376_587186	95	TLL95_k99_4922_provirus_3_15238	15236	95	TLL95_opera_contig_116350_provirus_539376_587186	1	47811	33867	39298	82.1945	91.2675	39.7	60.0
TLL95_opera_contig_121	37828	hyb_TLL95_opera_contig_121	95	TLL95_k99_33036	18571	95	TLL95_opera_contig_121	1	37828	9165	37828	100.0	31.0289	39.8	59.6
TLL95_opera_contig_1228	20551	hyb_TLL95_opera_contig_1228	95	TLL95_k99_200345	6416	95	TLL95_opera_contig_1228	1	20551	12774	20548	99.9854	79.6656	39.9	33.3
TLL95_opera_contig_127_provirus_1_34014	34014	hyb_TLL95_opera_contig_127_provirus_1_34014	95	TLL95_k99_23884	5520	95	TLL95_opera_contig_127_provirus_1_34014	1	34014	10679	34009	99.9853	41.0046	39.7	49.8
TLL95_opera_contig_138	34978	hyb_TLL95_opera_contig_138	95	TLL95_k99_61962	13400	95	TLL95_opera_contig_138	1	34978	7015	34978	100.0	26.2496	39.7	60.0
TLL95_opera_contig_143	36634	hyb_TLL95_opera_contig_143	95	TLL95_k99_43058	17562	95	TLL95_opera_contig_143	1	36634	2525	35480	96.8499	9.23874	39.6	60.0
TLL95_opera_contig_149	33774	hyb_TLL95_opera_contig_149	95	TLL95_k99_47155	16157	95	TLL95_opera_contig_149	1	33774	3064	33581	99.4286	12.2209	39.5	60.0
TLL95_opera_contig_1600	11370	hyb_TLL95_opera_contig_1600	95	TLL95_k99_18855	5438	95	TLL95_opera_contig_1600	1	11370	588	8090	71.1522	6.87889	39.6	60.0
TLL95_opera_contig_174	32505	hyb_TLL95_opera_contig_174	95	TLL95_k99_10774	6193	95	TLL95_opera_contig_174	1	32505	25141	32505	100.0	100.08	39.7	46.7
TLL95_opera_contig_191	31205	hyb_TLL95_opera_contig_191	95	TLL95_k99_35615	13232	95	TLL95_opera_contig_191	1	31205	3856	30815	98.7502	16.0267	39.8	60.0
TLL95_opera_contig_2	143743	hyb_TLL95_opera_contig_2	95	TLL95_73327__full	8499	95	TLL95_opera_contig_2	1	143743	70076	143743	100.0	62.3729	39.9	60.0
TLL95_opera_contig_224	30417	hyb_TLL95_opera_contig_224	95	TLL95_k99_118168	10707	95	TLL95_opera_contig_224	1	30417	2884	29821	98.0406	12.6661	39.5	60.0
TLL95_opera_contig_29	60386	hyb_TLL95_opera_contig_29	95	TLL95_k99_202409_provirus_2_24684	24683	95	TLL95_opera_contig_29	1	60386	13024	60386	100.0	28.1202	39.7	60.0
TLL95_opera_contig_3388	17108	hyb_TLL95_opera_contig_3388	95	TLL95_k99_152416	5681	95	TLL95_opera_contig_3388	1	17108	33226	17105	99.9825	257.46	39.8	58.3
TLL95_opera_contig_363	35270	hyb_TLL95_opera_contig_363	95	TLL95_k99_183416	16985	95	TLL95_opera_contig_363	1	35270	32556	35269	99.9972	119.757	39.7	49.6
TLL95_opera_contig_40	51566	hyb_TLL95_opera_contig_40	95	TLL95_k99_97834	21519	95	TLL95_opera_contig_40	1	51566	5971	50943	98.7918	15.3579	39.7	60.0
TLL95_opera_contig_43	52535	hyb_TLL95_opera_contig_43	95	TLL95_k99_138207	14175	95	TLL95_opera_contig_43	1	52535	6932	52485	99.9048	16.9736	39.8	60.0
TLL95_opera_contig_496	19065	hyb_TLL95_opera_contig_496	95	TLL95_k99_101534	8978	95	TLL95_opera_contig_496	1	19065	9121	19065	100.0	61.6551	39.6	59.7
TLL95_opera_contig_57	46843	hyb_TLL95_opera_contig_57	95	TLL95_k99_160156	22461	95	TLL95_opera_contig_57	1	46843	7262	46828	99.968	20.0354	39.8	60.0
TLL95_opera_contig_6	98309	hyb_TLL95_opera_contig_6	95	TLL95_k99_35515	16509	95	TLL95_opera_contig_6	1	98309	6725	93058	94.6587	8.75143	39.9	60.0
TLL95_opera_contig_692	15654	hyb_TLL95_opera_contig_692	95	TLL95_k99_120083	5676	95	TLL95_opera_contig_692	1	15654	832	14023	89.5809	7.0244	39.9	60.0
TLL95_opera_contig_7	101896	hyb_TLL95_opera_contig_7	95	TLL95_k99_32550	14389	95	TLL95_opera_contig_7	1	101896	104047	101896	100.0	131.982	39.7	59.0
TLL95_opera_contig_844	19783	hyb_TLL95_opera_contig_844	95	TLL95_k99_91272	6500	95	TLL95_opera_contig_844	1	19783	18976	19720	99.6815	124.756	39.7	55.9
TLL95_opera_contig_9	83948	hyb_TLL95_opera_contig_9	95	TLL95_k99_27158	13171	95	TLL95_opera_contig_9	1	83948	51159	83948	100.0	78.0929	39.9	53.4
TLL96_202606__full_1	29560	hyb_TLL96_202606__full_1	96	TLL96_k99_82069	7760	96	TLL96_202606__full_1	1	29560	2242	29170	98.6806	9.88999	39.7	60.0
TLL96_203453__0_partial	32377	hyb_TLL96_203453__0_partial	96	TLL96_k99_143852	6741	96	TLL96_203453__0_partial	1	32377	10105	32377	100.0	40.4191	39.7	60.0
TLL96_203931__0_partial	19667	hyb_TLL96_203931__0_partial	96	TLL96_k99_120855	5498	96	TLL96_203931__0_partial	1	19667	7457	19665	99.9898	47.5242	39.8	60.0
TLL96_203956__full_1	41016	hyb_TLL96_203956__full_1	96	TLL96_k99_193991	5309	96	TLL96_203956__full_1	1	41016	2508	38773	94.5314	7.74924	39.9	60.0
TLL96_204437__0_partial_1	36495	hyb_TLL96_204437__0_partial_1	96	TLL96_k99_330404	8181	96	TLL96_204437__0_partial_1	1	36495	3164	36411	99.7698	11.149	39.9	60.0
TLL96_38__full_1	72965	hyb_TLL96_38__full_1	96	TLL96_k99_207001	35161	96	TLL96_38__full_1	1	72965	9667	71531	98.0347	17.028	39.7	59.8
TLL96_opera_contig_103_provirus_7466_47385	39920	hyb_TLL96_opera_contig_103_provirus_7466_47385	96	TLL96_k99_123827	14659	96	TLL96_opera_contig_103_provirus_7466_47385	1	39920	8835	39920	100.0	28.2794	39.7	60.0
TLL96_opera_contig_111	46202	hyb_TLL96_opera_contig_111	96	TLL96_k99_170213	16514	96	TLL96_opera_contig_111	1	46202	6258	46180	99.9524	17.3783	39.8	60.0
TLL96_opera_contig_13	145091	hyb_TLL96_opera_contig_13	96	TLL96_k99_90108	40853	96	TLL96_opera_contig_13	1	145091	25924	144927	99.887	22.9729	39.7	59.8
TLL96_opera_contig_142	47248	hyb_TLL96_opera_contig_142	96	TLL96_k99_175920	17916	96	TLL96_opera_contig_142	1	47248	23620	47248	100.0	63.8324	39.9	60.0
TLL96_opera_contig_161	39835	hyb_TLL96_opera_contig_161	96	TLL96_k99_190382	8746	96	TLL96_opera_contig_161	1	39835	14521	39832	99.9925	47.2586	39.7	60.0
TLL96_opera_contig_178	35968	hyb_TLL96_opera_contig_178	96	TLL96_k99_82643	16260	96	TLL96_opera_contig_178	1	35968	6269	35968	100.0	22.6287	39.7	60.0
TLL96_opera_contig_179	32154	hyb_TLL96_opera_contig_179	96	TLL96_k99_130714	7197	96	TLL96_opera_contig_179	1	32154	2875	31472	97.879	11.4315	39.7	60.0
TLL96_opera_contig_188	35028	hyb_TLL96_opera_contig_188	96	TLL96_k99_107376	12272	96	TLL96_opera_contig_188	1	35028	8543	34998	99.9144	31.4263	39.8	59.9
TLL96_opera_contig_202515_provirus_45907_82867	36961	hyb_TLL96_opera_contig_202515_provirus_45907_82867	96	TLL96_k99_195823	6538	96	TLL96_opera_contig_202515_provirus_45907_82867	1	36961	2395	34372	92.9953	8.22053	39.7	60.0
TLL96_opera_contig_202722_provirus_340658_371555	30898	hyb_TLL96_opera_contig_202722_provirus_340658_371555	96	TLL96_k99_48097	12623	96	TLL96_opera_contig_202722_provirus_340658_371555	1	30898	30315	30898	100.0	128.736	39.6	59.9
TLL96_opera_contig_202808_provirus_16468_66378	49911	hyb_TLL96_opera_contig_202808_provirus_16468_66378	96	TLL96_k99_316225	5254	96	TLL96_opera_contig_202808_provirus_16468_66378	1	49911	8098	42832	85.8168	20.2616	39.8	60.0
TLL96_opera_contig_203470_provirus_2_34366	34365	hyb_TLL96_opera_contig_203470_provirus_2_34366	96	TLL96_k99_195668	9224	96	TLL96_opera_contig_203470_provirus_2_34366	1	34365	4803	34365	100.0	17.7019	39.8	60.0
TLL96_opera_contig_203510_provirus_501_20442	19942	hyb_TLL96_opera_contig_203510_provirus_501_20442	96	TLL96_k99_42608	5814	96	TLL96_opera_contig_203510_provirus_501_20442	1	19942	6929	14765	74.0397	42.5881	39.8	50.3
TLL96_opera_contig_203511	96405	hyb_TLL96_opera_contig_203511	96	TLL96_k99_326299	17279	96	TLL96_opera_contig_203511	1	96405	16985	96070	99.6525	22.5742	39.9	60.0
TLL96_opera_contig_204212_provirus_2_19183	19182	hyb_TLL96_opera_contig_204212_provirus_2_19183	96	TLL96_k99_259170	5273	96	TLL96_opera_contig_204212_provirus_2_19183	1	19182	1187	18000	93.838	7.82348	39.6	60.0
TLL96_opera_contig_204431_provirus_130767_176376	45610	hyb_TLL96_opera_contig_204431_provirus_130767_176376	96	TLL96_k99_2929	12433	96	TLL96_opera_contig_204431_provirus_130767_176376	1	45610	4387	45590	99.9561	12.228	39.8	60.0
TLL96_opera_contig_204921_provirus_63775_114197	50423	hyb_TLL96_opera_contig_204921_provirus_63775_114197	96	TLL96_k99_378288	11973	96	TLL96_opera_contig_204921_provirus_63775_114197	1	50423	3926	49626	98.4194	9.96002	39.9	60.0
TLL96_opera_contig_204923_provirus_3_59610	59608	hyb_TLL96_opera_contig_204923_provirus_3_59610	96	TLL96_k99_241939	9749	96	TLL96_opera_contig_204923_provirus_3_59610	1	59608	4546	42446	71.2086	9.65079	39.8	59.9
TLL96_opera_contig_266	29676	hyb_TLL96_opera_contig_266	96	TLL96_k99_142540	13601	96	TLL96_opera_contig_266	1	29676	2446	29219	98.46	10.8626	39.5	60.0
TLL96_opera_contig_272	28615	hyb_TLL96_opera_contig_272	96	TLL96_k99_14264	13020	96	TLL96_opera_contig_272	1	28615	20394	28615	100.0	89.8597	39.8	60.0
TLL96_opera_contig_274	29057	hyb_TLL96_opera_contig_274	96	TLL96_k99_387951	8088	96	TLL96_opera_contig_274	1	29057	2028	28566	98.3102	9.17294	39.6	60.0
TLL96_opera_contig_297	27036	hyb_TLL96_opera_contig_297	96	TLL96_k99_3733	10387	96	TLL96_opera_contig_297	1	27036	3763	26597	98.3762	17.8999	39.7	59.6
TLL96_opera_contig_429	21027	hyb_TLL96_opera_contig_429	96	TLL96_k99_50614	8542	96	TLL96_opera_contig_429	1	21027	3786	21027	100.0	22.6482	39.8	60.0
TLL96_opera_contig_512	24671	hyb_TLL96_opera_contig_512	96	TLL96_k99_14350	6225	96	TLL96_opera_contig_512	1	24671	18281	24671	100.0	94.4083	39.8	60.0
TLL96_opera_contig_665	18279	hyb_TLL96_opera_contig_665	96	TLL96_k99_75976	7100	96	TLL96_opera_contig_665	1	18279	1169	17689	96.7723	8.13803	39.8	60.0
TLL96_opera_contig_710	15069	hyb_TLL96_opera_contig_710	96	TLL96_k99_13629	5679	96	TLL96_opera_contig_710	1	15069	7985	15069	100.0	67.2114	39.8	60.0
TLL96_opera_contig_77	56292	hyb_TLL96_opera_contig_77	96	TLL96_k99_119128	16970	96	TLL96_opera_contig_77	1	56292	6940	56155	99.7566	15.945	39.7	60.0
TLL96_opera_contig_87	52885	hyb_TLL96_opera_contig_87	96	TLL96_k99_280631	8788	96	TLL96_opera_contig_87	1	52885	144259	52885	100.0	340.975	39.8	60.0
TLL96_opera_contig_919	13394	hyb_TLL96_opera_contig_919	96	TLL96_k99_12135	5504	96	TLL96_opera_contig_919	1	13394	1823	13266	99.0443	17.2449	39.6	60.0
TLL97_175__full_1	37433	hyb_TLL97_175__full_1	97	TLL97_k99_268925	10223	97	TLL97_175__full_1	1	37433	3262	36825	98.3758	11.3014	39.8	60.0
TLL97_273__full_1	19568	hyb_TLL97_273__full_1	97	TLL97_k99_149682	7242	97	TLL97_273__full_1	1	19568	23998	19568	100.0	157.223	39.9	60.0
TLL97_309432__full_1	36276	hyb_TLL97_309432__full_1	97	TLL97_k99_161280	6451	97	TLL97_309432__full_1	1	36276	26509	36276	100.0	96.6418	39.7	60.0
TLL97_311809__0_partial	54916	hyb_TLL97_311809__0_partial	97	TLL97_k99_2071	22184	97	TLL97_311809__0_partial	1	54916	16641	54825	99.8343	38.0954	39.8	60.0
TLL97_492__full	33284	hyb_TLL97_492__full	97	TLL97_k99_209719	13973	97	TLL97_492__full	1	33284	10540	32829	98.633	40.5449	39.8	58.4
TLL97_6__full_1	164844	hyb_TLL97_6__full_1	97	TLL97_k99_226819	23726	97	TLL97_6__full_1	1	164844	40674	164839	99.997	31.7438	39.8	60.0
TLL97_90__full_1	56484	hyb_TLL97_90__full_1	97	TLL97_k99_103089	15368	97	TLL97_90__full_1	1	56484	42489	56009	99.1591	97.2448	39.8	59.9
TLL97_opera_contig_10	173506	hyb_TLL97_opera_contig_10	97	TLL97_188279__full	6561	97	TLL97_opera_contig_10	1	173506	386005	173506	100.0	298.353	39.5	59.9
TLL97_opera_contig_106	55329	hyb_TLL97_opera_contig_106	97	TLL97_k99_66936	12770	97	TLL97_opera_contig_106	1	55329	5080	54894	99.2138	11.7943	39.9	60.0
TLL97_opera_contig_131	49128	hyb_TLL97_opera_contig_131	97	TLL97_k99_12118	19087	97	TLL97_opera_contig_131	1	49128	8538	49121	99.9858	22.8867	39.5	60.0
TLL97_opera_contig_137_provirus_1_46025	46025	hyb_TLL97_opera_contig_137_provirus_1_46025	97	TLL97_k99_135247	10604	97	TLL97_opera_contig_137_provirus_1_46025	1	46025	98026	46013	99.9739	284.072	39.5	60.0
TLL97_opera_contig_1470	18818	hyb_TLL97_opera_contig_1470	97	TLL97_k99_173081	6485	97	TLL97_opera_contig_1470	1	18818	4834	17788	94.5265	32.8452	39.8	59.0
TLL97_opera_contig_153	46842	hyb_TLL97_opera_contig_153	97	TLL97_k99_52044	17061	97	TLL97_opera_contig_153	1	46842	14178	46749	99.8015	39.1706	39.7	60.0
TLL97_opera_contig_156	46359	hyb_TLL97_opera_contig_156	97	TLL97_k99_70802	10683	97	TLL97_opera_contig_156	1	46359	4513	45869	98.943	12.8158	39.6	60.0
TLL97_opera_contig_1715	12052	hyb_TLL97_opera_contig_1715	97	TLL97_k99_147142	5657	97	TLL97_opera_contig_1715	1	12052	2546	11907	98.7969	26.7848	39.8	58.6
TLL97_opera_contig_184	41772	hyb_TLL97_opera_contig_184	97	TLL97_k99_146560	18244	97	TLL97_opera_contig_184	1	41772	4333	41701	99.83	13.1922	39.8	60.0
TLL97_opera_contig_185_provirus_211_25984	25774	hyb_TLL97_opera_contig_185_provirus_211_25984	97	TLL97_k99_174022	7600	97	TLL97_opera_contig_185_provirus_211_25984	1	25774	30557	25774	100.0	152.336	39.8	60.0
TLL97_opera_contig_187	41818	hyb_TLL97_opera_contig_187	97	TLL97_k99_269201	12742	97	TLL97_opera_contig_187	1	41818	20559	41818	100.0	61.4477	39.9	60.0
TLL97_opera_contig_195	40281	hyb_TLL97_opera_contig_195	97	TLL97_k99_14403	12372	97	TLL97_opera_contig_195	1	40281	29480	40281	100.0	94.3279	39.8	60.0
TLL97_opera_contig_212	60464	hyb_TLL97_opera_contig_212	97	TLL97_k99_143568	6830	97	TLL97_opera_contig_212	1	60464	136441	60464	100.0	301.745	39.5	60.0
TLL97_opera_contig_221	41556	hyb_TLL97_opera_contig_221	97	TLL97_k99_9304	9247	97	TLL97_opera_contig_221	1	41556	3275	36947	88.9089	10.066	39.8	60.0
TLL97_opera_contig_227	37948	hyb_TLL97_opera_contig_227	97	TLL97_k99_280225	5721	97	TLL97_opera_contig_227	1	37948	3089	35919	94.6532	10.5445	39.7	59.8
TLL97_opera_contig_248	36650	hyb_TLL97_opera_contig_248	97	TLL97_k99_33965	14914	97	TLL97_opera_contig_248	1	36650	6743	36184	98.7285	24.033	39.7	60.0
TLL97_opera_contig_261	41579	hyb_TLL97_opera_contig_261	97	TLL97_525079__full	5397	97	TLL97_opera_contig_261	1	41579	3895	41462	99.7186	11.9813	39.8	60.0
TLL97_opera_contig_282	34566	hyb_TLL97_opera_contig_282	97	TLL97_k99_514862	8746	97	TLL97_opera_contig_282	1	34566	2839	34344	99.3578	10.4875	39.8	60.0
TLL97_opera_contig_289	59496	hyb_TLL97_opera_contig_289	97	TLL97_k99_317648	8177	97	TLL97_opera_contig_289	1	59496	9928	40980	68.8786	21.6855	39.7	53.4
TLL97_opera_contig_307228_provirus_3_40016	40014	hyb_TLL97_opera_contig_307228_provirus_3_40016	97	TLL97_k99_219834	5844	97	TLL97_opera_contig_307228_provirus_3_40016	1	40014	2171	34900	87.2195	7.02966	39.7	60.0
TLL97_opera_contig_307918_provirus_2_20030	20029	hyb_TLL97_opera_contig_307918_provirus_2_20030	97	TLL97_k99_100242	9775	97	TLL97_opera_contig_307918_provirus_2_20030	1	20029	13365	20029	100.0	87.0798	39.7	60.0
TLL97_opera_contig_307920	45971	hyb_TLL97_opera_contig_307920	97	TLL97_k99_192924	13513	97	TLL97_opera_contig_307920	1	45971	34827	45971	100.0	101.646	39.5	60.0
TLL97_opera_contig_307921_provirus_6420_45025	38606	hyb_TLL97_opera_contig_307921_provirus_6420_45025	97	TLL97_k99_140255	16058	97	TLL97_opera_contig_307921_provirus_6420_45025	1	38606	24486	38606	100.0	82.2412	39.8	60.0
TLL97_opera_contig_307930_provirus_14952_48024	33073	hyb_TLL97_opera_contig_307930_provirus_14952_48024	97	TLL97_k99_538218	9383	97	TLL97_opera_contig_307930_provirus_14952_48024	1	33073	4227	32821	99.238	16.3252	39.8	60.0
TLL97_opera_contig_308582_provirus_15120_53402	38283	hyb_TLL97_opera_contig_308582_provirus_15120_53402	97	TLL97_k99_78067	7598	97	TLL97_opera_contig_308582_provirus_15120_53402	1	38283	2390	37122	96.9673	8.03108	39.8	60.0
TLL97_opera_contig_308930_provirus_36766_55050	18285	hyb_TLL97_opera_contig_308930_provirus_36766_55050	97	TLL97_k99_408539	6479	97	TLL97_opera_contig_308930_provirus_36766_55050	1	18285	2084	17958	98.2116	15.3486	39.6	60.0
TLL97_opera_contig_309280_provirus_77473_123746	46274	hyb_TLL97_opera_contig_309280_provirus_77473_123746	97	TLL97_k99_18315	15812	97	TLL97_opera_contig_309280_provirus_77473_123746	1	46274	6786	44465	96.0907	19.1559	39.7	60.0
TLL97_opera_contig_310043_provirus_29482_84970	55489	hyb_TLL97_opera_contig_310043_provirus_29482_84970	97	TLL97_k99_419391	22005	97	TLL97_opera_contig_310043_provirus_29482_84970	1	55489	7917	54369	97.9816	18.7608	39.7	60.0
TLL97_opera_contig_310105_provirus_194783_235153	40371	hyb_TLL97_opera_contig_310105_provirus_194783_235153	97	TLL97_k99_342796	14368	97	TLL97_opera_contig_310105_provirus_194783_235153	1	40371	10290	40371	100.0	34.075	39.6	60.0
TLL97_opera_contig_310322_provirus_81867_130353	48487	hyb_TLL97_opera_contig_310322_provirus_81867_130353	97	TLL97_k99_155115	8841	97	TLL97_opera_contig_310322_provirus_81867_130353	1	48487	4059	45413	93.6602	10.7621	39.8	60.0
TLL97_opera_contig_310672_provirus_3_64076	64074	hyb_TLL97_opera_contig_310672_provirus_3_64076	97	TLL97_k99_132241	5929	97	TLL97_opera_contig_310672_provirus_3_64076	1	64074	22608	63386	98.9262	46.2353	39.7	60.0
TLL97_opera_contig_311598_provirus_194_38491	38298	hyb_TLL97_opera_contig_311598_provirus_194_38491	97	TLL97_k99_423252	15613	97	TLL97_opera_contig_311598_provirus_194_38491	1	38298	5457	38212	99.7754	18.3622	39.8	60.0
TLL97_opera_contig_317	32475	hyb_TLL97_opera_contig_317	97	TLL97_314371__full	13930	97	TLL97_opera_contig_317	1	32475	7606	32349	99.612	30.4027	39.7	60.0
TLL97_opera_contig_421	29709	hyb_TLL97_opera_contig_421	97	TLL97_k99_551540	5273	97	TLL97_opera_contig_421	1	29709	2019	28810	96.974	8.77684	39.8	60.0
TLL97_opera_contig_448_provirus_8292_29518	21227	hyb_TLL97_opera_contig_448_provirus_8292_29518	97	TLL97_k99_106486	6393	97	TLL97_opera_contig_448_provirus_8292_29518	1	21227	6965	21199	99.8681	41.1623	39.8	59.9
TLL97_opera_contig_509	26734	hyb_TLL97_opera_contig_509	97	TLL97_k99_319058	7420	97	TLL97_opera_contig_509	1	26734	3217	25233	94.3854	15.6304	39.8	60.0
TLL97_opera_contig_620	23492	hyb_TLL97_opera_contig_620	97	TLL97_k99_245846	11369	97	TLL97_opera_contig_620	1	23492	5732	23492	100.0	31.329	39.8	60.0
TLL97_opera_contig_645_provirus_2_17653	17652	hyb_TLL97_opera_contig_645_provirus_2_17653	97	TLL97_k99_415403	5398	97	TLL97_opera_contig_645_provirus_2_17653	1	17652	3127	17652	100.0	22.7863	39.8	60.0
TLL97_opera_contig_68	65073	hyb_TLL97_opera_contig_68	97	TLL97_k99_345045	15195	97	TLL97_opera_contig_68	1	65073	11586	65044	99.9554	22.4195	39.9	60.0
TLL97_opera_contig_72	63845	hyb_TLL97_opera_contig_72	97	TLL97_k99_143979	11816	97	TLL97_opera_contig_72	1	63845	11797	63837	99.9875	23.3426	39.8	60.0
TLL97_opera_contig_78	78943	hyb_TLL97_opera_contig_78	97	TLL97_191745__full	5388	97	TLL97_opera_contig_78	1	78943	189577	78932	99.9861	320.784	39.5	59.8
TLL97_opera_contig_798_provirus_4729_18983	14255	hyb_TLL97_opera_contig_798_provirus_4729_18983	97	TLL97_k99_485607	5962	97	TLL97_opera_contig_798_provirus_4729_18983	1	14255	2955	14255	100.0	25.9703	39.7	59.0
TLL97_opera_contig_872	18011	hyb_TLL97_opera_contig_872	97	TLL97_k99_117689	6519	97	TLL97_opera_contig_872	1	18011	1694	17901	99.3893	12.7267	39.7	60.0
TLL98_109076__0_partial_1	36495	hyb_TLL98_109076__0_partial_1	98	TLL98_k99_70320	14892	98	TLL98_109076__0_partial_1	1	36495	17849	36495	100.0	62.4349	39.8	60.0
TLL98_109559__full_1	11396	hyb_TLL98_109559__full_1	98	TLL98_k99_49134	5649	98	TLL98_109559__full_1	1	11396	762	11312	99.2629	8.41322	39.8	60.0
TLL98_111631__full_1	73271	hyb_TLL98_111631__full_1	98	TLL98_k99_190433	5960	98	TLL98_111631__full_1	1	73271	4744	71984	98.2435	8.28231	39.9	59.3
TLL98_951__full	21944	hyb_TLL98_951__full	98	TLL98_5115__full	7724	98	TLL98_951__full	1	21944	9265	8816	40.175	54.1749	39.8	60.0
TLL98_opera_contig_109526_provirus_184920_216562	31643	hyb_TLL98_opera_contig_109526_provirus_184920_216562	98	TLL98_k99_33570_provirus_15407_28302	12896	98	TLL98_opera_contig_109526_provirus_184920_216562	1	31643	9833	31631	99.9621	39.6723	39.8	49.3
TLL98_opera_contig_109907_provirus_1_31913	31913	hyb_TLL98_opera_contig_109907_provirus_1_31913	98	TLL98_k99_51192	14254	98	TLL98_opera_contig_109907_provirus_1_31913	1	31913	27093	31913	100.0	107.892	39.8	60.0
