votu95_id	num_hyb	num_sr	max_hyb_len	max_sr_len	hyb_VFC	sr_VFC
hyb_TLL56_opera_contig_3111	1	0	5728	0		
hyb_TLL75_opera_contig_2981	1	0	5728	0		
hyb_TLL45_17289__full	1	0	5728	0		
hyb_TLL13_opera_contig_5747	1	0	5727	0		
hyb_TLL36_opera_contig_2459	1	0	5727	0		
hyb_TLL52_opera_contig_3253	1	0	5727	0		
hyb_TLL95_opera_contig_2288	1	1	5727	5727		
hyb_TLL54_opera_contig_2232	1	1	5726	5725		
hyb_TLL67_opera_contig_199894	1	1	5726	5726		
hyb_TLL70_opera_contig_1532	1	1	5726	5725		
hyb_TLL101_opera_contig_5161	1	0	5726	0		
hyb_TLL56_opera_contig_3281	1	0	5725	0		
hyb_TLL100_opera_contig_6361	1	0	5725	0		
hyb_TLL97_5049__full	1	0	5725	0		
sr_TLL28_k99_130761	0	1	0	5725		
sr_TLL50_k99_70875	0	1	0	5725		
sr_TLL53_k99_263095	0	1	0	5725		
hyb_TLL56_opera_contig_3042	1	1	5724	5724		
hyb_TLL53_2534__full	1	0	5724	0		
sr_TLL48_k99_197042	0	1	0	5724		
sr_TLL94_k99_5759	0	1	0	5724		
hyb_TLL19_opera_contig_1739	1	0	5723	0		
hyb_TLL41_opera_contig_2630	1	0	5723	0		
hyb_TLL68_opera_contig_1501	1	0	5723	0		
hyb_TLL73_opera_contig_152367	1	0	5723	0		
sr_TLL3_k99_53516	0	1	0	5723		
sr_TLL39_k99_389902	0	1	0	5723		
sr_TLL80_k99_34809	0	1	0	5723		
sr_TLL50_150763__full	0	2	0	5723		
sr_TLL15_k99_57610	0	1	0	5722		
hyb_TLL43_4056__full	1	0	5721	0		
hyb_TLL27_opera_contig_4381	1	0	5720	0		
hyb_TLL45_19420__full	1	0	5720	0		
hyb_TLL31_opera_contig_8488	1	0	5719	0		
hyb_TLL46_opera_contig_115421	1	0	5719	0		
hyb_TLL80_opera_contig_4332	1	0	5719	0		
hyb_TLL31_6436__full	1	0	5719	0		
hyb_TLL48_opera_contig_3308	1	1	5718	5718		
hyb_TLL50_opera_contig_2865	1	0	5718	0		
hyb_TLL40_5586__full	1	0	5718	0		
sr_TLL31_k99_50998	0	1	0	5718		
sr_TLL63_k99_5438	0	1	0	5718		
sr_TLL23_170743__full	0	1	0	5718		
sr_TLL50_66170__full	0	1	0	5718		
sr_TLL55_31596__full	0	1	0	5718		
hyb_TLL39_opera_contig_5062	1	0	5717	0		
hyb_TLL58_opera_contig_2021	1	0	5717	0		
hyb_TLL67_opera_contig_3848	1	0	5717	0		
hyb_TLL13_3791__full	1	0	5717	0		
hyb_TLL22_opera_contig_2333	1	0	5716	0		
hyb_TLL53_opera_contig_200470	1	0	5716	0		
sr_TLL73_72435__full	0	1	0	5716		
hyb_TLL69_opera_contig_4065	1	0	5715	0		
hyb_TLL90_opera_contig_2012	1	0	5715	0		
hyb_TLL17_opera_contig_3069	1	0	5714	0		
hyb_TLL61_opera_contig_149723_provirus_224592_230305	1	1	5714	5714		
hyb_TLL81_opera_contig_3241	1	0	5714	0		
hyb_TLL102_opera_contig_661_provirus_1_5714	1	1	5714	5714		
hyb_TLL105_opera_contig_2273	1	0	5714	0		
hyb_TLL106_opera_contig_5904	1	0	5714	0		
hyb_TLL5_opera_contig_3948	1	0	5713	0		
hyb_TLL33_opera_contig_2029	1	1	5713	5713		
hyb_TLL55_opera_contig_4674	1	0	5713	0		
hyb_TLL18_5761__full	1	0	5713	0		
hyb_TLL36_1898__full	1	0	5713	0		
hyb_TLL38_4676__full	1	0	5713	0		
sr_TLL43_k99_352325	0	1	0	5713		
hyb_TLL86_665__full_1	1	0	5712	0		
sr_TLL27_k99_7107	0	1	0	5712		
hyb_TLL44_opera_contig_3424	1	0	5711	0		
hyb_TLL46_opera_contig_1700	1	1	5711	5103		
hyb_TLL63_5245__full	1	0	5711	0		
hyb_TLL99_160226__full	1	0	5711	0		
sr_TLL6_k99_74599	0	1	0	5711		
sr_TLL91_k99_162443	0	1	0	5711		
hyb_TLL51_opera_contig_4763	1	0	5710	0		
hyb_TLL53_opera_contig_13515	1	0	5710	0		
hyb_TLL55_opera_contig_1908	1	0	5710	0		
hyb_TLL88_opera_contig_2833	1	0	5710	0		
hyb_TLL98_2053__full	1	0	5710	0		
sr_TLL26_k99_370000	0	1	0	5710		
sr_TLL59_k99_73286	0	1	0	5710		
hyb_TLL26_186411__full	1	0	5709	0		
hyb_TLL90_3982__full	1	0	5709	0		
hyb_TLL94_2342__full	1	1	5709	5708		
sr_TLL54_12932__full	0	1	0	5709		
sr_TLL99_44554__full_1	0	1	0	5709		
sr_TLL103_52349__full	0	1	0	5709		
hyb_TLL1_opera_contig_133515_provirus_1_5708	1	0	5708	0		
hyb_TLL8_opera_contig_120889	1	0	5708	0		
hyb_TLL102_opera_contig_6123	1	0	5708	0		
hyb_TLL109_opera_contig_551	1	0	5708	0		
hyb_TLL84_1940__full	1	1	5708	5708		
hyb_TLL88_5383__full	1	0	5708	0		
hyb_TLL102_412548__full	1	0	5708	0		
sr_TLL88_k99_160847	0	1	0	5708		
sr_TLL48_39870__full	0	1	0	5708		
sr_TLL100_18551__full	0	1	0	5708		
hyb_TLL17_opera_contig_2902	1	1	5707	5707		
hyb_TLL68_opera_contig_1730	1	0	5707	0		
hyb_TLL74_opera_contig_2866	1	1	5707	5707		
hyb_TLL100_opera_contig_3042	1	1	5707	5707		
hyb_TLL105_opera_contig_100025	1	0	5706	0		
hyb_TLL22_2203__full	1	1	5706	5706		
hyb_TLL27_opera_contig_2412	1	0	5705	0		
hyb_TLL44_opera_contig_6014	1	0	5705	0		
hyb_TLL101_opera_contig_217244	1	1	5705	5705		
hyb_TLL12_2932__full	1	0	5705	0		
sr_TLL61_190256__full	0	1	0	5705		
hyb_TLL57_opera_contig_4061	1	0	5704	0		
hyb_TLL99_opera_contig_4326	1	0	5704	0		
hyb_TLL101_opera_contig_2556	1	0	5704	0		
hyb_TLL58_5100__full	1	0	5704	0		
sr_TLL30_k99_125426	0	1	0	5704		
sr_TLL43_69695__full_1	1	1	5702	5704		
hyb_TLL67_opera_contig_5339	1	0	5703	0		
hyb_TLL4_12585__full	1	0	5703	0		
hyb_TLL11_10342__full	1	0	5703	0		
hyb_TLL77_2220__full	1	0	5703	0		
sr_TLL101_k99_180417	0	2	0	5703		
hyb_TLL102_5840__full	1	0	5702	0		
sr_TLL45_k99_144241	0	1	0	5702		
sr_TLL87_k99_113861	0	1	0	5702		
hyb_TLL65_opera_contig_3104	1	0	5701	0		
hyb_TLL72_opera_contig_6700	1	0	5700	0		
sr_TLL43_k99_151473	0	1	0	5700		
sr_TLL90_k99_70786	0	1	0	5700		
sr_TLL54_85686__full	0	1	0	5700		
sr_TLL95_42913__full	0	1	0	5700		
hyb_TLL22_opera_contig_2690	1	0	5699	0		
hyb_TLL31_opera_contig_325861	1	0	5699	0		
hyb_TLL35_opera_contig_2429	1	0	5699	0		
hyb_TLL86_7218__full	1	0	5699	0		
hyb_TLL64_opera_contig_1951	1	0	5698	0		
hyb_TLL49_3652__full	1	0	5698	0		
sr_TLL31_k99_270686	0	1	0	5698		
sr_TLL38_k99_252567	0	1	0	5698		
sr_TLL8_1215__full	0	1	0	5698		
hyb_TLL16_opera_contig_2303	1	0	5697	0		
hyb_TLL30_opera_contig_7189	1	0	5697	0		
sr_TLL10_124536__full	1	1	5598	5697		
hyb_TLL41_opera_contig_2254	1	0	5696	0		
hyb_TLL52_opera_contig_3219	1	0	5696	0		
hyb_TLL68_opera_contig_1978	1	0	5696	0		
sr_TLL61_k99_72443	0	1	0	5695		
hyb_TLL35_opera_contig_2318	1	0	5694	0		
hyb_TLL70_opera_contig_2088	1	0	5694	0		
hyb_TLL97_opera_contig_3642	1	0	5694	0		
sr_TLL69_k99_177451	0	1	0	5694		
hyb_TLL43_opera_contig_8703	1	0	5693	0		
hyb_TLL67_5164__full	1	0	5693	0		
hyb_TLL97_12017__full	1	0	5693	0		
sr_TLL29_k99_115702	0	1	0	5693		
hyb_TLL102_opera_contig_6016	1	1	5692	5692		
hyb_TLL10_1846__full	1	1	5692	5692		
hyb_TLL71_5156__full	1	0	5692	0		
hyb_TLL97_opera_contig_12078	1	0	5691	0		
hyb_TLL53_3486__full	1	0	5691	0		
sr_TLL25_k99_205853	0	1	0	5691		
sr_TLL47_k99_114625	0	1	0	5691		
sr_TLL45_207738__full	0	1	0	5691		
hyb_TLL6_opera_contig_2547	1	0	5690	0		
hyb_TLL8_opera_contig_2465	1	0	5689	0		
hyb_TLL13_opera_contig_3717	1	0	5689	0		
hyb_TLL55_opera_contig_1915	1	1	5689	5689		
hyb_TLL41_2252__full	1	1	5689	5689		
hyb_TLL73_2070__full	1	0	5689	0		
sr_TLL11_56622__full	0	1	0	5689		
hyb_TLL25_opera_contig_3056	1	0	5688	0		
hyb_TLL52_opera_contig_265464	1	1	5688	5688		
hyb_TLL56_opera_contig_3069	1	1	5688	5688		
hyb_TLL81_opera_contig_2966	1	1	5688	5688		
hyb_TLL91_opera_contig_3855	1	0	5688	0		
hyb_TLL97_opera_contig_7806	1	0	5688	0		
hyb_TLL97_opera_contig_6431	1	0	5688	0		
hyb_TLL57_opera_contig_2612	1	0	5687	0		
sr_TLL76_k99_426567	0	1	0	5687		
sr_TLL11_45130__full	0	1	0	5687		
hyb_TLL43_opera_contig_3681	1	0	5686	0	149	
hyb_TLL56_opera_contig_3274	1	0	5686	0		
hyb_TLL96_opera_contig_8433	1	0	5686	0		
sr_TLL48_310583__full_1	0	1	0	5686		
hyb_TLL107_97039__full	2	0	5685	0		
sr_TLL61_k99_112731	0	2	0	5685		
hyb_TLL34_opera_contig_3934	2	0	5684	0		
hyb_TLL36_opera_contig_8156	1	0	5684	0		
hyb_TLL78_opera_contig_4162	1	0	5684	0		
hyb_TLL102_opera_contig_10197	1	0	5684	0		
hyb_TLL44_3566__full	1	0	5684	0		
hyb_TLL62_1791__full	1	0	5684	0		
sr_TLL30_k99_159778	0	1	0	5684		
hyb_TLL43_opera_contig_3617	1	0	5683	0		
hyb_TLL102_opera_contig_6316	1	0	5683	0		
hyb_TLL92_1722__full	1	0	5683	0		
sr_TLL30_297233__full	0	1	0	5683		
sr_TLL30_339654__full	0	1	0	5683		
hyb_TLL6_opera_contig_5281	1	0	5682	0		
hyb_TLL58_1456__full	1	0	5682	0		
hyb_TLL58_opera_contig_2284	1	0	5681	0		
hyb_TLL93_opera_contig_171983	1	1	5681	5681		
sr_TLL39_k99_227681	0	1	0	5681		
sr_TLL43_4570__full	0	1	0	5681		
hyb_TLL17_2913__full	1	1	5680	5680		
hyb_TLL76_4330__full	1	0	5680	0		
hyb_TLL100_236547__full	1	0	5680	0		
sr_TLL77_k99_76996	0	1	0	5680		
hyb_TLL18_opera_contig_6615	1	0	5679	0		
hyb_TLL52_opera_contig_2841	1	1	5679	5679		
hyb_TLL57_5652__full	1	0	5679	0		
hyb_TLL106_2002__full	1	0	5679	0		
hyb_TLL16_opera_contig_3286	1	0	5678	0		
hyb_TLL16_opera_contig_210194	1	0	5677	0		
hyb_TLL33_opera_contig_2039	1	1	5677	5677		
hyb_TLL41_opera_contig_2260	1	1	5677	5677		
sr_TLL29_267485__full	0	1	0	5677		
hyb_TLL31_opera_contig_4208	1	1	5676	5676		
hyb_TLL56_opera_contig_3126	1	0	5676	0		
hyb_TLL68_opera_contig_1504	1	0	5676	0		
hyb_TLL82_opera_contig_6137	1	0	5676	0		
hyb_TLL101_opera_contig_12158	1	0	5676	0		
hyb_TLL14_2490__full	1	1	5676	5675		
hyb_TLL96_203389__full	1	0	5676	0		
sr_TLL70_k99_241971	0	1	0	5676		
hyb_TLL44_opera_contig_3095	1	0	5675	0		
hyb_TLL72_opera_contig_2231	1	0	5675	0		
hyb_TLL36_1883__full	1	0	5675	0		
hyb_TLL58_3815__full	1	0	5675	0		
hyb_TLL74_opera_contig_4197	1	0	5674	0		
hyb_TLL102_opera_contig_6799	1	0	5674	0		
sr_TLL47_4671__full	0	1	0	5674		
hyb_TLL95_opera_contig_6977	1	0	5673	0		
hyb_TLL100_3483__full	1	0	5673	0		
hyb_TLL25_opera_contig_2514	1	0	5671	0		
hyb_TLL93_opera_contig_2350	1	0	5671	0		
hyb_TLL43_348220__full	1	0	5670	0		
sr_TLL48_k99_260585	0	1	0	5670		
sr_TLL56_k99_178470	0	1	0	5670		
sr_TLL61_k99_99913	0	1	0	5670		
hyb_TLL11_opera_contig_2414	1	1	5669	5669		
hyb_TLL44_opera_contig_4411	1	0	5669	0		
hyb_TLL64_opera_contig_4097	1	0	5669	0		
hyb_TLL31_4187__full	1	0	5669	0		
hyb_TLL74_2884__full	1	0	5669	0		
hyb_TLL106_3587__full	1	0	5668	0		
hyb_TLL99_opera_contig_3467	1	0	5667	0		
hyb_TLL35_227414__full	1	0	5667	0		
sr_TLL16_k99_88291	0	1	0	5667		
hyb_TLL74_opera_contig_12343	1	0	5666	0		
hyb_TLL16_3135__full	1	0	5666	0		
hyb_TLL38_2910__full	1	0	5666	0		
sr_TLL53_k99_280440	0	1	0	5666		
hyb_TLL48_opera_contig_4116	1	0	5665	0		
hyb_TLL65_4156__full	1	0	5665	0		
hyb_TLL65_2479__full	1	0	5665	0		
hyb_TLL101_3891__full	1	0	5665	0		
hyb_TLL16_opera_contig_3616	1	0	5664	0		
hyb_TLL106_opera_contig_2548	1	0	5664	0		
hyb_TLL39_3238__full	1	0	5664	0		
hyb_TLL102_8174__full	1	0	5664	0		
sr_TLL48_395503__full	0	1	0	5664		
hyb_TLL6_5133__full	1	0	5662	0		
hyb_TLL102_22587__full	1	0	5662	0		
sr_TLL95_k99_26791	0	1	0	5662		
hyb_TLL15_opera_contig_1751	1	0	5661	0		
hyb_TLL48_opera_contig_3348	1	1	5661	5661		
hyb_TLL51_3509__full	1	1	5661	5661		
sr_TLL97_k99_78175	0	1	0	5661		
sr_TLL78_135157__full	0	1	0	5661		
hyb_TLL7_opera_contig_1450	1	0	5660	0		
hyb_TLL26_opera_contig_2376	1	0	5660	0		
hyb_TLL71_opera_contig_13204	1	0	5660	0		
hyb_TLL102_opera_contig_11998	1	0	5660	0		
sr_TLL29_k99_97653	0	1	0	5660		
sr_TLL71_102177__full	0	1	0	5660		
hyb_TLL66_3537__full	1	0	5658	0		
hyb_TLL19_opera_contig_1314	1	1	5657	5657		
hyb_TLL62_opera_contig_1902	1	0	5657	0		
hyb_TLL99_160320__0_partial	1	0	5657	0	149	
sr_TLL8_k99_35497	0	1	0	5657		
hyb_TLL47_opera_contig_1275	1	0	5656	0		
hyb_TLL55_opera_contig_1923	1	1	5656	5656		
hyb_TLL16_15416__full	1	0	5656	0		
hyb_TLL71_7549__full	1	0	5656	0		
hyb_TLL74_3759__full	1	0	5656	0		
sr_TLL52_k99_195986	0	1	0	5656		
hyb_TLL6_opera_contig_2549	1	0	5655	0		
hyb_TLL28_opera_contig_2948	1	0	5655	0		
hyb_TLL41_2672__full	1	0	5655	0		
sr_TLL27_k99_5412	0	1	0	5655		
sr_TLL30_k99_179221	0	1	0	5655		
sr_TLL61_k99_40655	0	1	0	5655		
sr_TLL91_27403__full	0	1	0	5655		
hyb_TLL89_opera_contig_2261	1	0	5654	0		
hyb_TLL4_6718__full	1	0	5654	0		
hyb_TLL99_6034__full	1	0	5654	0		
sr_TLL14_k99_3519	0	1	0	5654		285
hyb_TLL34_opera_contig_2517	1	0	5653	0		
hyb_TLL52_opera_contig_28044	1	0	5653	0		
sr_TLL70_k99_212118	0	1	0	5653		
sr_TLL102_424548__full	0	1	0	5653		
hyb_TLL13_opera_contig_3175	1	0	5652	0		
hyb_TLL106_opera_contig_1842	1	1	5652	5652		
hyb_TLL76_6409__full	1	0	5651	0		
sr_TLL71_k99_429364	1	2	5288	5651		
hyb_TLL77_opera_contig_2917	1	0	5650	0		
hyb_TLL105_opera_contig_2409	1	0	5650	0		
hyb_TLL28_4376__full	1	0	5650	0		
hyb_TLL36_152735__full_1	1	0	5650	0		
hyb_TLL45_5549__full	1	0	5650	0		
hyb_TLL49_3024__full	1	1	5650	5650		
hyb_TLL43_opera_contig_17118	1	0	5649	0		
hyb_TLL57_opera_contig_2953	1	0	5649	0		
hyb_TLL1_1767__full_1	1	0	5649	0		
hyb_TLL11_3876__full	1	0	5649	0		
hyb_TLL43_7026__full	1	0	5649	0		
hyb_TLL83_4579__full	1	0	5649	0		
hyb_TLL4_8227__full	1	0	5648	0		
hyb_TLL28_16812__full	1	0	5648	0		
hyb_TLL78_1709__full_1	1	0	5648	0		
sr_TLL70_123316__full	0	1	0	5648		
hyb_TLL11_opera_contig_3909	1	0	5647	0		
hyb_TLL15_opera_contig_1625	1	0	5647	0		
hyb_TLL53_opera_contig_2581	1	0	5647	0		
sr_TLL43_k99_339475	0	1	0	5647		
hyb_TLL10_opera_contig_2021	1	0	5646	0		
hyb_TLL49_opera_contig_5975	1	0	5646	0		
hyb_TLL75_opera_contig_2147	1	0	5646	0		
hyb_TLL88_opera_contig_21229	1	0	5646	0		
sr_TLL16_k99_286460	0	1	0	5646		
sr_TLL43_k99_448742	0	1	0	5646		
sr_TLL69_60671__full	0	1	0	5646		
hyb_TLL40_opera_contig_2583	1	0	5645	0		
hyb_TLL98_opera_contig_1480	1	0	5645	0		
sr_TLL81_k99_179800	0	1	0	5645		
hyb_TLL96_opera_contig_2770	1	0	5644	0		
hyb_TLL102_7805__full	1	0	5644	0		
sr_TLL76_372755__full	0	1	0	5644		
sr_TLL97_372464__full	0	1	0	5644		
hyb_TLL11_opera_contig_653_provirus_15042_20684	1	0	5643	0		
hyb_TLL53_opera_contig_3209	1	0	5643	0		
hyb_TLL101_opera_contig_6325	1	0	5643	0		
sr_TLL44_k99_215373	0	1	0	5643		
sr_TLL61_115421__full	0	1	0	5643		
sr_TLL83_97947__full	0	1	0	5643		
hyb_TLL52_opera_contig_2867	1	1	5642	5642		
hyb_TLL82_opera_contig_2597	1	0	5642	0		
hyb_TLL33_2005__full	1	0	5642	0		
hyb_TLL72_6258__full	1	0	5642	0		
hyb_TLL58_opera_contig_1800	1	0	5641	0		
hyb_TLL54_2275__full	1	0	5641	0		
hyb_TLL67_4109__full	1	0	5641	0		
sr_TLL67_k99_155016	0	1	0	5641		
sr_TLL65_5093__full	0	1	0	5641		
hyb_TLL4_opera_contig_3297	1	1	5640	5640		
hyb_TLL29_opera_contig_2036	1	0	5640	0		
hyb_TLL11_3116__full	1	0	5640	0		
hyb_TLL18_13563__full	1	0	5640	0		
sr_TLL72_17960__full	0	3	0	5640		
hyb_TLL20_opera_contig_2298	1	0	5639	0		
hyb_TLL30_opera_contig_5280	1	0	5639	0		
hyb_TLL64_opera_contig_3057	1	0	5639	0		
hyb_TLL37_1796__full	1	1	5639	5639		
sr_TLL40_4656__full	0	1	0	5639		
sr_TLL101_128905__full	0	1	0	5639		
hyb_TLL35_opera_contig_2340	1	1	5638	5638		
hyb_TLL47_opera_contig_972	1	1	5638	5637		
hyb_TLL12_opera_contig_3630	1	0	5637	0		
hyb_TLL23_opera_contig_3915	1	0	5637	0		
hyb_TLL43_opera_contig_6340	1	0	5637	0		
hyb_TLL61_opera_contig_147777	1	0	5637	0		
hyb_TLL12_194009__full	1	0	5637	0		
hyb_TLL18_3815__full	1	0	5637	0		
hyb_TLL70_1554__full	1	0	5637	0		
hyb_TLL78_opera_contig_2182	1	1	5636	5636		
hyb_TLL104_opera_contig_1088	1	1	5636	5636		
hyb_TLL89_5310__full	1	0	5636	0		
hyb_TLL97_3972__full	2	0	5636	0		
sr_TLL5_k99_431012	0	1	0	5636		
hyb_TLL101_opera_contig_2563	1	1	5635	5635		
sr_TLL12_k99_79520	0	1	0	5635		
sr_TLL40_11041__full	0	1	0	5635		
hyb_TLL4_opera_contig_3303	1	0	5634	0		
hyb_TLL5_opera_contig_5297	1	0	5634	0		
hyb_TLL13_7716__full	1	0	5634	0		
hyb_TLL78_2228__full	1	0	5634	0		
sr_TLL50_k99_65466	0	1	0	5634		
sr_TLL96_k99_130517	0	1	0	5634		
sr_TLL5_113829__full	0	2	0	5634		
sr_TLL81_148798__full	0	1	0	5634		
hyb_TLL6_opera_contig_191162_provirus_23933_29565	1	0	5633	0		
hyb_TLL44_opera_contig_7213	1	0	5633	0		
sr_TLL9_k99_38129	0	1	0	5633		
sr_TLL66_83942__full	0	1	0	5633		
hyb_TLL35_7230__full	1	0	5632	0		
sr_TLL45_k99_436380	0	1	0	5632		
sr_TLL74_372622__full	0	1	0	5632		
hyb_TLL2_opera_contig_316_provirus_1_5631	1	1	5631	5631		
hyb_TLL69_opera_contig_8089	1	0	5631	0		
hyb_TLL102_opera_contig_6081	1	1	5631	5631		
sr_TLL55_61306__full	0	1	0	5631		284
sr_TLL96_95199__full	0	1	0	5631		
hyb_TLL41_opera_contig_2281	1	1	5630	5630		
hyb_TLL60_8888__full	1	0	5630	0		
sr_TLL48_k99_322552	1	1	5052	5630		
hyb_TLL65_opera_contig_3081	1	0	5629	0		
hyb_TLL71_opera_contig_5578	1	0	5629	0		
hyb_TLL100_3108__full	1	1	5629	5629		
hyb_TLL103_1427__full	1	0	5629	0		
hyb_TLL28_opera_contig_9110	1	0	5628	0		
sr_TLL30_k99_63986	0	1	0	5628		
sr_TLL38_k99_41060	0	1	0	5628		
sr_TLL19_3857__full	0	1	0	5628		
sr_TLL74_117504__full	0	1	0	5628		
sr_TLL87_59070__full	1	1	5319	5628	17	285
hyb_TLL5_opera_contig_305741	1	0	5627	0		
hyb_TLL14_opera_contig_2519	1	0	5627	0		
hyb_TLL76_opera_contig_3233	1	0	5627	0		
hyb_TLL79_opera_contig_2308	1	0	5627	0		
sr_TLL46_k99_153442	0	2	0	5627		
sr_TLL67_k99_285707	0	1	0	5627		
hyb_TLL16_opera_contig_3029	1	0	5626	0		
hyb_TLL17_opera_contig_2943	1	1	5626	5626		
hyb_TLL57_opera_contig_2748	1	1	5626	5626		
hyb_TLL102_opera_contig_5664	1	0	5626	0		
hyb_TLL57_4733__full	1	0	5626	0		
hyb_TLL41_opera_contig_2035	1	0	5625	0		
hyb_TLL82_opera_contig_170818	1	0	5625	0		
sr_TLL54_33978__full	0	1	0	5625		
hyb_TLL26_opera_contig_184608	1	0	5624	0		
hyb_TLL49_opera_contig_3724	1	0	5624	0		
hyb_TLL57_opera_contig_3870	1	0	5624	0		
hyb_TLL88_3196__full	1	1	5624	5624		
sr_TLL73_k99_49962	0	1	0	5624		
sr_TLL80_k99_210525	0	1	0	5624		
sr_TLL15_33906__full	0	1	0	5624		
hyb_TLL97_opera_contig_7423	1	0	5623	0		
hyb_TLL3_3576__full	1	0	5623	0		
sr_TLL108_k99_5199	0	1	0	5623		
sr_TLL1_179372__full	0	1	0	5623		
sr_TLL42_64884__full	0	1	0	5623		
sr_TLL70_127819__full	0	1	0	5623		
sr_TLL83_295430__full	0	1	0	5623		
hyb_TLL41_opera_contig_2620	1	0	5622	0		
hyb_TLL46_opera_contig_3307	1	0	5622	0		
hyb_TLL64_opera_contig_1851	1	1	5622	5622		
hyb_TLL17_18353__full	1	0	5622	0		
hyb_TLL20_189524__full	1	1	5622	5622		
hyb_TLL79_5942__full	1	0	5622	0		
sr_TLL19_k99_252832	0	1	0	5622		
sr_TLL94_k99_254656	0	1	0	5622		
sr_TLL37_16827__full	0	1	0	5622		
sr_TLL48_171656__full	0	1	0	5622		
hyb_TLL61_opera_contig_2220	1	0	5621	0		
hyb_TLL69_opera_contig_2200	1	0	5621	0		
hyb_TLL88_opera_contig_3199	1	1	5621	5621	427	25
hyb_TLL4_2031__full_1	1	1	5621	5621		
sr_TLL33_204520__full	0	1	0	5621		
hyb_TLL24_opera_contig_1508	1	0	5620	0		
hyb_TLL25_opera_contig_3244	1	0	5620	0		
hyb_TLL73_opera_contig_2152	1	0	5620	0		
hyb_TLL73_3037__full	1	0	5620	0		
sr_TLL54_k99_56602	0	1	0	5620		
sr_TLL29_88924__full	0	1	0	5620		
hyb_TLL18_opera_contig_3046	1	0	5619	0		
hyb_TLL27_opera_contig_2752	1	0	5619	0		
hyb_TLL67_opera_contig_2844	1	1	5619	5619		
hyb_TLL86_118720__0_partial_1	1	0	5619	0		
sr_TLL38_k99_398018	0	1	0	5619		
sr_TLL41_k99_76112	0	1	0	5619		
hyb_TLL31_opera_contig_12064	1	0	5618	0		
hyb_TLL74_opera_contig_233577	1	0	5618	0		
hyb_TLL98_opera_contig_9379	1	0	5618	0		
hyb_TLL81_13582__full	1	0	5618	0		
sr_TLL13_k99_185492	0	1	0	5618		
hyb_TLL100_opera_contig_3120	1	1	5617	5617		
hyb_TLL49_3077__full	1	0	5617	0		
sr_TLL34_k99_13139	1	1	5616	5617		
sr_TLL14_61528__full	0	1	0	5617		
hyb_TLL94_opera_contig_2367	1	1	5616	5616		
hyb_TLL44_268969__0_partial	1	0	5616	0		
sr_TLL43_k99_480997	0	1	0	5616		
hyb_TLL1_opera_contig_2018	1	1	5615	5615		
hyb_TLL2_opera_contig_2983	1	0	5615	0		
hyb_TLL40_opera_contig_2311	1	1	5615	5615		
hyb_TLL57_229599__full	1	0	5615	0		
sr_TLL89_k99_192897	0	1	0	5615		
sr_TLL57_k99_288690	0	1	0	5614		
sr_TLL42_7749__full	0	1	0	5614		
hyb_TLL32_opera_contig_1126	1	0	5613	0		
hyb_TLL51_opera_contig_3508	1	0	5613	0		
hyb_TLL97_opera_contig_3815	1	0	5613	0		
hyb_TLL85_opera_contig_82813	1	0	5612	0		
hyb_TLL95_opera_contig_6058	1	0	5612	0		
hyb_TLL81_6180__full	1	0	5612	0		
sr_TLL45_313068__full	0	1	0	5612		
hyb_TLL16_opera_contig_3748	1	0	5611	0		
hyb_TLL36_opera_contig_5477	1	0	5611	0		
hyb_TLL77_1572__full	1	1	5611	5610		
hyb_TLL7_opera_contig_1584	1	0	5610	0		
hyb_TLL88_opera_contig_3208	1	0	5610	0		
hyb_TLL101_opera_contig_5285	1	0	5610	0		
hyb_TLL54_opera_contig_2269	1	0	5609	0		
hyb_TLL102_opera_contig_16451	1	0	5609	0		
hyb_TLL61_opera_contig_2725	1	0	5608	0		
hyb_TLL104_opera_contig_2871	1	0	5608	0		
hyb_TLL49_4144__full	1	0	5608	0		
hyb_TLL91_116005__1_partial	1	0	5608	0	24	
sr_TLL16_k99_256319	0	1	0	5608		
sr_TLL38_k99_143497	0	1	0	5608		
sr_TLL87_k99_124346	0	1	0	5608		
hyb_TLL13_opera_contig_2929	1	1	5607	5607		
hyb_TLL17_opera_contig_2960	1	1	5606	5606		
hyb_TLL10_8839__full	1	0	5606	0		
hyb_TLL83_9907__full	1	0	5606	0		
hyb_TLL96_4942__full	1	0	5606	0		
sr_TLL99_7026__full	0	1	0	5606		
hyb_TLL31_opera_contig_5373	1	0	5605	0		
hyb_TLL73_opera_contig_5860	1	0	5605	0		
hyb_TLL102_opera_contig_9047	1	0	5605	0		
hyb_TLL10_opera_contig_3328	1	0	5604	0		
hyb_TLL18_opera_contig_15952	1	0	5604	0		
hyb_TLL76_opera_contig_6931	1	0	5604	0		
hyb_TLL95_opera_contig_2530	1	0	5604	0		
hyb_TLL91_2843__full	1	0	5604	0		
sr_TLL94_k99_101974	0	1	0	5604		
hyb_TLL6_opera_contig_2659	1	0	5603	0		
hyb_TLL31_opera_contig_4256	1	1	5603	5603		
hyb_TLL40_opera_contig_3281	1	0	5603	0		
hyb_TLL73_opera_contig_156174	1	0	5603	0		
hyb_TLL74_opera_contig_4555	1	0	5603	0		
hyb_TLL96_opera_contig_3308	1	0	5603	0		
hyb_TLL5_8816__full	1	0	5603	0		
hyb_TLL77_1732__full	1	0	5603	0		
sr_TLL3_k99_81163	0	1	0	5603		
